step,episode,avg_reward,win_rate,avg_ep_len,policy_loss,value_loss,entropy
43008,95,-2.1071486315789474,0.28421052631578947,441.57894736842104,-0.010056919796625152,0.902422334998846,2.4035082161426544
45056,100,-2.1653152,0.28,440.2,-0.011436133761890233,0.9108136035501957,2.4174699187278748
47104,104,-2.0019844000000004,0.29,440.06,-0.013104569428833202,0.8037147745490074,2.4347913563251495
49152,108,-2.1754228,0.28,443.82,-0.012906766089145094,0.807071827352047,2.423842638731003
51200,114,-1.6510776,0.31,436.59,-0.011702381249051541,1.7990684434771538,2.4266567677259445
53248,119,-1.6656244000000004,0.31,439.89,-0.013794007332762703,1.645056925714016,2.468898981809616
55296,123,-1.8349676000000006,0.3,443.33,-0.01263940887292847,0.8264323398470879,2.4761984646320343
57344,128,-1.6600852000000004,0.31,441.77,-0.009563596453517675,1.3522448688745499,2.4336778968572617
59392,134,-1.3142148000000007,0.33,437.17,-0.014493845286779106,1.8204355537891388,2.45297272503376
61440,139,-1.1315740000000003,0.34,434.38,-0.012912490463349968,1.3150314465165138,2.453382730484009
63488,144,-0.7844592000000006,0.36,428.94,-0.01444832660490647,1.6663298457860947,2.442071631550789
65536,149,-0.7756940000000003,0.36,427.35,-0.008989123918581754,0.9527581818401814,2.4476467967033386
67584,154,-0.9573968000000004,0.35,429.98,-0.012882205890491605,0.8676575608551502,2.4692381471395493
69632,158,-1.3124280000000004,0.33,436.43,-0.009818176040425897,0.3568819183856249,2.4830063581466675
71680,162,-1.4725436000000005,0.32,436.57,-0.010813110682647675,0.33316426258534193,2.4616690576076508
73728,167,-1.4727968000000005,0.32,435.67,-0.011061066994443536,0.775160102173686,2.425767168402672
75776,172,-1.4545784000000006,0.32,432.34,-0.011446878721471876,1.3044981583952904,2.4227950423955917
77824,177,-1.4159855999999997,0.32,426.92,-0.010589466895908117,1.3550868034362793,2.4112128913402557
79872,183,-1.4187644,0.32,425.03,-0.010658720799256116,1.8464250341057777,2.4065186977386475
81920,187,-1.4329540000000003,0.32,426.23,-0.010161508951568976,0.8093981947749853,2.381266251206398
83968,192,-1.0862088,0.34,420.3,-0.009411990002263337,1.3288202285766602,2.396847277879715
86016,197,-0.9193176,0.35,419.01,-0.010399988008430228,1.3056419603526592,2.3905472606420517
88064,201,-1.2556812000000002,0.33,423.45,-0.011070599750382826,0.3804409485310316,2.4440558403730392
90112,206,-1.0812776000000002,0.34,421.78,-0.009338740084785968,1.3710251860320568,2.482320934534073
92160,212,-0.7474508,0.36,416.34,-0.010207961575360969,2.2238613441586494,2.458618253469467
94208,217,-0.9144036,0.35,415.88,-0.01307047184673138,1.1513472385704517,2.416930913925171
96256,222,-1.0933016,0.34,417.54,-0.01204163022339344,0.9427362196147442,2.4064270108938217
98304,226,-1.0941888,0.34,415.99,-0.01046702649910003,0.8064948003739119,2.4310453087091446
100352,231,-1.2644095999999998,0.33,417.85,-0.01129427831619978,0.9167101159691811,2.4308889359235764
102400,236,-1.6057783999999995,0.31,421.76,-0.011940496042370796,0.8855342864990234,2.4506809413433075
104448,241,-1.7838131999999995,0.3,423.98,-0.010970145289320499,0.8935515955090523,2.4160492569208145
106496,247,-1.9376743999999997,0.29,423.86,-0.012760574056301266,1.3783036060631275,2.416805326938629
108544,251,-1.9384624,0.29,423.86,-0.012299667607294396,0.5098963752388954,2.446042090654373
110592,256,-1.9188515999999993,0.29,420.22,-0.010851360741071403,0.8917345702648163,2.38693568110466
112640,261,-1.5652891999999996,0.31,412.73,-0.010907453659456223,1.3347860500216484,2.4336718022823334
114688,266,-1.5739863999999997,0.31,413.36,-0.009640035161282867,0.8195037767291069,2.442142888903618
116736,270,-1.9212211999999997,0.29,417.48,-0.011607122534769587,0.2882026555016637,2.4283371716737747
118784,276,-1.7386819999999998,0.3,411.06,-0.012248440034454688,1.3252790868282318,2.4508173167705536
120832,280,-1.753126,0.3,415.07,-0.009978320391383022,1.6090330854058266,2.4404543042182922
122880,285,-1.9046992000000005,0.29,413.76,-0.011294022930087522,0.8995902761816978,2.4471083283424377
124928,290,-2.066592800000001,0.28,415.38,-0.011073795802076347,0.43319646641612053,2.4716259986162186
126976,298,-1.528819200000001,0.31,403.32,-0.011594851966947317,3.1506488621234894,2.4530062079429626
129024,304,-1.1904504000000007,0.33,397.16,-0.013651139204739593,1.7850665375590324,2.45072765648365
131072,310,-1.5321448000000004,0.31,401.33,-0.012828791630454361,1.3880442418158054,2.4564137011766434
133120,314,-1.8624696000000012,0.29,404.64,-0.015364715072792023,0.3913710843771696,2.4603514671325684
135168,319,-1.831975600000001,0.29,401.02,-0.01601632269739639,0.891545869410038,2.467664957046509
137216,323,-1.9977532000000013,0.28,402.33,-0.010761231416836381,0.8059761617332697,2.457163542509079
139264,328,-1.811918400000002,0.29,398.01,-0.014755135809537023,0.8498086798936129,2.4396976828575134
141312,333,-1.4595876000000019,0.31,393.89,-0.012037402018904686,1.6029503718018532,2.431852325797081
143360,339,-1.1224912000000011,0.33,391.48,-0.012705220869975165,1.7929728105664253,2.4308320730924606
145408,346,-0.7700288000000012,0.35,385.88,-0.01295873812341597,2.1724920719861984,2.4205597192049026
147456,351,-0.7662980000000013,0.35,385.87,-0.012687394220847636,1.0150978118181229,2.42731074988842
149504,357,-0.5865384000000011,0.36,384.14,-0.016263951634755358,1.7766755670309067,2.4340337067842484
151552,362,-0.40132400000000146,0.37,380.62,-0.011977206857409328,1.2610004171729088,2.414608374238014
153600,367,-0.3787060000000013,0.37,379.37,-0.012639157444937155,0.8966583646833897,2.4515790194272995
155648,373,-0.03314320000000144,0.39,376.08,-0.012227872561197728,1.7788927406072617,2.4499135613441467
157696,378,0.1276731999999987,0.4,377.22,-0.014119204191956669,1.58749408274889,2.4464768022298813
159744,384,0.1317351999999989,0.4,374.1,-0.013558045960962772,1.31756092607975,2.4338937401771545
161792,388,0.28029719999999897,0.41,377.06,-0.01437616313342005,1.1855772621929646,2.416096657514572
163840,392,0.278840399999999,0.41,377.06,-0.012901928974315524,0.4575625564903021,2.459444671869278
165888,398,-0.4381096000000009,0.37,391.93,-0.013915299961809069,1.34945797175169,2.4587784707546234
167936,403,-0.43371040000000066,0.37,390.07,-0.01412615372100845,1.2766257748007774,2.4399956315755844
169984,411,-0.23880280000000062,0.38,380.54,-0.009387564554344863,2.3094406872987747,2.4503608494997025
172032,417,0.2730039999999995,0.41,372.3,-0.008643360226415098,2.1253014132380486,2.4562591165304184
174080,423,0.44026279999999957,0.42,370.37,-0.014519368720357306,1.3185486979782581,2.4403693825006485
176128,431,0.9621991999999996,0.45,360.11,-0.014487502310657874,2.419334687292576,2.4246065616607666
178176,439,1.1656443999999997,0.46,349.49,-0.015969461179338396,2.3521086871623993,2.425721675157547
180224,448,1.7056095999999994,0.49,335.72,-0.013827174028847367,3.378328576683998,2.4241072833538055
182272,459,2.4034655999999996,0.53,320.23,-0.011508393858093768,3.4004656076431274,2.397171750664711
184320,465,2.5740916,0.54,315.92,-0.013681775541044772,1.3083261214196682,2.397068575024605
186368,475,3.0884068,0.57,305.82,-0.011613536451477557,3.5367810875177383,2.3664332032203674
188416,479,2.9156788000000007,0.56,306.83,-0.010307960474165156,0.8397545740008354,2.409837946295738
190464,485,2.7477335999999997,0.55,307.87,-0.013918177399318665,1.6810832098126411,2.374516099691391
192512,492,3.3074696,0.58,290.21,-0.015367490297649056,1.9334668293595314,2.377338945865631
194560,504,4.2125428,0.63,268.76,-0.015989620180334896,3.5865220576524734,2.32969106733799
196608,511,4.3761076,0.64,269.53,-0.012622808193555102,2.1996349841356277,2.3636455088853836
198656,521,4.9214768,0.67,254.35,-0.016851484251674265,2.7044268548488617,2.3404070138931274
200704,537,5.655191599999999,0.71,232.21,-0.013675336842425168,4.7560764998197556,2.2677984535694122
202752,551,5.644486799999998,0.71,228.22,-0.017844389280071482,3.6452006101608276,2.2426488548517227
204800,557,5.645079999999999,0.71,229.38,-0.014819058415014297,1.8730132952332497,2.305209845304489
206848,570,6.1826732,0.74,212.82,-0.016373914433643222,3.4399248212575912,2.2970535904169083
208896,589,7.636718399999999,0.82,173.66,-0.013796307059237733,4.429621249437332,2.2412574142217636
210944,600,8.1565016,0.85,163.26,-0.016068298660684377,2.8376299291849136,2.2430654019117355
212992,621,8.869206799999999,0.89,144.03,-0.013828080627718009,4.45802104473114,2.13479183614254
215040,643,9.2366288,0.91,130.1,-0.013043612008914351,4.390997529029846,2.1520798951387405
217088,661,9.450421999999998,0.92,115.39,-0.014571515610441566,4.047630727291107,2.2308954298496246
219136,672,9.2828932,0.91,118.77,-0.014192089322023094,2.8458926677703857,2.262759819626808
221184,692,9.2853428,0.91,121.66,-0.010132672789040953,3.9372043907642365,2.1169725209474564
223232,702,9.303236399999998,0.91,117.17,-0.011844736465718597,2.299846187233925,2.2307735979557037
225280,714,8.797837999999999,0.88,126.85,-0.015548488852800801,3.091596230864525,2.1729890555143356
227328,729,8.466409599999999,0.86,133.44,-0.015888578025624156,3.9063611328601837,2.2036233842372894
229376,740,8.0920844,0.84,145.12,-0.012143766609369777,2.771450713276863,2.209095150232315
231424,756,7.925654000000001,0.83,152.78,-0.015069570712512359,3.113560974597931,2.121152326464653
233472,775,8.1288804,0.84,141.68,-0.014842667384073138,3.9605655819177628,2.125400736927986
235520,798,8.289109199999999,0.85,139.83,-0.011098768678493798,4.762070536613464,2.1509319841861725
237568,806,8.6389368,0.87,134.66,-0.013174524530768394,2.007408984005451,2.2812125980854034
239616,825,8.9834288,0.89,130.34,-0.014181959762936458,4.001180291175842,2.2312065064907074
241664,846,9.7171632,0.93,111.05,-0.014212605776265264,3.953906998038292,2.1632529497146606
243712,857,9.675564000000001,0.93,119.83,-0.018016591551713645,2.4855861514806747,2.2305873185396194
245760,873,9.837638000000002,0.94,121.61,-0.01715344298281707,3.2566584199666977,2.072434201836586
247808,895,9.655045600000001,0.93,125.37,-0.01674612652277574,3.9618991762399673,2.0413607209920883
249856,940,10.4476904,0.97,86.71,-0.0060777454054914415,4.569145351648331,1.8795056566596031
251904,970,10.553529200000003,0.97,62.9,-0.015948880318319425,3.3362863659858704,1.9292789921164513
253952,993,10.391714400000003,0.96,63.32,-0.013038105913437903,3.481334701180458,2.0758745968341827
256000,1029,10.362782399999999,0.96,69.08,-0.011827917769551277,3.017078697681427,1.8325100764632225
258048,1062,10.506135200000003,0.97,71.49,-0.010914039274211973,2.470887765288353,1.8662369474768639
260096,1098,11.0413188,1.0,58.24,-0.01142678241012618,2.5686627328395844,1.8237562626600266
262144,1125,11.0425512,1.0,56.35,-0.011526319256518036,1.8983058482408524,1.9715172052383423
264192,1166,10.723357199999999,0.98,55.77,-0.013223744637798518,3.47728431224823,1.5853489935398102
266240,1197,10.569730400000001,0.97,55.97,-0.01242631278000772,2.786961108446121,1.822126865386963
268288,1218,10.0344756,0.94,69.97,-0.009313796181231737,3.8230366706848145,1.8817424401640892
270336,1252,10.233163600000001,0.95,61.41,-0.010794427653308958,3.388012558221817,1.7382595613598824
272384,1295,9.8979292,0.93,67.11,-0.01000003473018296,4.805054783821106,1.808845616877079
274432,1343,10.4697192,0.96,45.18,-0.014854641238343902,3.511052668094635,1.6968485116958618
276480,1371,10.450009999999999,0.96,50.06,-0.010269515711115673,3.5999076068401337,1.9751630201935768
278528,1394,10.249537199999999,0.95,55.54,-0.009468843403737992,2.5969899594783783,1.8055787459015846
280576,1423,9.864908400000001,0.93,68.94,-0.010431201721075922,4.188098922371864,1.6581370905041695
282624,1451,9.8477452,0.93,72.23,-0.010465324245160446,3.9160196632146835,1.8485872894525528
284672,1489,9.68894,0.92,73.16,-0.00767605283181183,4.305489897727966,1.8826117515563965
286720,1530,10.423532,0.96,52.52,-0.009262521809432656,3.8612864017486572,1.5994795113801956
288768,1557,10.4260396,0.96,52.76,-0.010227780585410073,3.621100053191185,1.8888630717992783
290816,1585,10.0533632,0.94,61.78,-0.010964263114146888,4.17295615375042,1.997604675590992
292864,1633,10.0651968,0.94,61.48,-0.006979228928685188,4.934611976146698,1.7104100808501244
294912,1691,10.621074400000003,0.97,42.09,-0.006035983213223517,3.2482171803712845,1.4840417802333832
296960,1717,10.431418800000003,0.96,48.78,-0.01108335895696655,3.42987559735775,1.7931584119796753
299008,1756,10.423126,0.96,48.54,-0.010056293511297554,3.8041915893554688,1.7669700533151627
300000,1775,10.247801200000003,0.95,52.87,-0.009874196766759269,4.425904214382172,1.899185135960579
